TotalCharges,tenure,MonthlyCharges,InternetService_Fiber optic,PaymentMethod_Electronic check,Contract_Two year,gender_Male,OnlineSecurity_Yes,PaperlessBilling_Yes,Partner_Yes,TechSupport_Yes,SeniorCitizen,Churn
7611.55,72,105.5,True,False,True,True,True,False,True,True,0,0
1642.75,64,24.7,False,False,False,False,False,False,False,False,0,0
1545.4,22,69.75,False,False,False,False,True,True,False,True,1,0
3582.4,60,60.2,False,False,False,True,False,True,True,True,0,0
2227.1,28,81.05,True,True,False,False,False,True,True,False,0,1
1417.9,61,24.4,False,False,True,False,False,False,True,False,0,0
2494.65,24,104.15,True,True,False,False,False,True,False,False,0,0
2768.35,28,92.9,True,False,False,True,False,False,True,True,0,0
2369.3,30,80.8,False,False,True,False,False,False,True,True,0,0
38.0,2,20.0,False,False,False,True,False,False,True,False,0,0
75.1,1,75.1,True,True,False,True,False,True,False,False,0,0
100.9,6,19.65,False,False,False,True,False,False,False,False,0,0
1614.05,24,69.45,False,False,False,False,False,True,True,False,0,0
385.9,4,101.15,True,True,False,True,False,False,True,False,0,1
673.25,7,99.8,True,True,False,True,False,True,False,False,0,1
8404.9,72,116.05,True,False,True,True,True,True,True,True,1,0
2799.75,70,40.05,False,False,True,True,False,True,False,True,0,0
6538.45,64,102.1,True,True,True,True,False,False,True,True,1,0
6588.95,72,89.7,True,True,False,True,False,True,True,False,0,0
868.1,44,19.9,False,False,True,False,False,False,False,False,0,0
734.35,13,55.95,False,True,False,False,False,False,True,False,0,1
330.6,17,20.65,False,False,False,False,False,False,False,False,1,0
55.0,1,55.0,False,True,False,True,False,True,False,False,0,1
564.4,9,70.05,False,False,False,True,False,True,True,False,0,0
1315.35,24,53.6,False,False,False,True,True,False,True,True,0,0
74.7,1,74.7,True,True,False,False,False,True,True,False,0,1
1861.5,24,80.25,True,True,False,True,False,True,False,False,0,1
2747.2,35,76.05,False,True,False,True,False,True,True,True,1,0
554.05,7,75.7,False,True,False,False,True,True,True,True,0,0
453.4,5,96.1,True,True,False,True,False,True,False,True,0,1
994.8,15,69.0,True,False,False,False,False,False,False,False,0,1
225.75,11,19.65,False,False,True,True,False,False,True,False,0,0
2145.0,48,45.3,False,False,False,False,True,True,True,False,0,1
1671.6,20,81.45,True,True,False,False,False,True,False,False,1,0
8003.8,72,108.5,True,False,False,False,False,True,True,True,0,0
680.05,8,83.55,True,True,False,False,False,True,True,False,0,1
6130.85,72,84.5,True,False,True,True,False,True,True,False,0,0
1415.0,15,100.15,True,True,False,False,False,True,False,False,0,0
6201.95,72,88.6,False,False,True,True,False,True,False,True,0,0
74.35,1,74.35,True,True,False,True,False,True,False,False,0,1
6597.25,63,104.8,True,False,True,True,False,True,True,False,0,0
114.15,2,59.0,False,True,False,False,False,True,False,False,0,0
139.4,2,74.4,True,True,False,False,True,True,True,False,0,1
3902.6,61,64.05,False,False,False,True,False,False,True,False,1,0
20.4,1,20.4,False,False,False,True,False,False,False,False,0,0
903.6,22,43.75,False,False,False,True,False,True,False,False,0,1
1785.65,28,60.9,False,False,False,True,True,False,True,True,0,0
1397.65,70,19.8,False,False,True,False,False,False,True,False,0,0
131.05,5,28.45,False,True,False,False,False,False,False,False,1,1
1238.45,12,99.7,True,False,False,False,True,True,False,False,0,1
3899.05,34,116.25,True,False,False,True,True,False,False,True,0,0
5676.0,71,80.7,True,False,True,False,True,True,True,False,1,0
4543.15,70,65.2,False,False,False,False,True,False,True,False,0,0
4326.8,52,84.05,True,False,False,False,True,True,True,True,0,0
5502.55,69,79.45,False,False,True,True,True,True,False,True,0,0
1782.4,20,94.1,True,True,False,False,False,True,False,False,1,1
851.8,11,78.0,True,False,False,True,False,True,False,False,0,0
167.5,2,94.2,True,True,False,True,False,True,True,True,0,1
502.85,6,80.5,True,True,False,False,False,True,True,True,0,1
19.85,1,19.85,False,False,False,False,False,False,False,False,0,0
1818.3,20,94.3,True,False,False,True,True,False,True,True,1,0
6300.15,61,106.45,True,True,False,True,True,True,False,False,0,0
334.8,5,74.35,True,True,False,False,False,True,True,False,1,1
5916.95,56,105.45,True,False,False,False,False,True,False,True,0,0
2852.4,30,95.0,True,False,False,True,True,True,False,True,0,0
4131.95,40,104.8,True,False,False,True,False,False,False,True,0,1
1546.3,28,54.3,False,False,False,False,True,False,False,True,0,0
302.6,5,70.05,True,True,False,False,False,False,True,False,1,0
1929.35,27,75.2,True,False,False,False,True,True,True,False,1,1
265.45,12,20.05,False,False,False,True,False,False,False,False,0,0
6989.45,67,105.4,True,True,False,True,False,True,True,False,0,0
1442.0,29,51.6,False,True,False,True,False,True,True,False,1,0
4713.4,55,85.5,True,False,False,True,False,False,True,False,0,0
1758.6,23,75.6,True,False,False,False,False,False,False,False,0,1
3480.0,34,100.05,True,True,False,True,False,True,True,False,0,1
4738.3,52,91.25,True,True,False,True,True,False,False,False,0,0
8399.15,72,115.75,True,False,True,True,True,True,True,True,1,0
5430.35,58,94.7,True,False,False,True,False,True,True,True,0,0
686.95,35,19.6,False,False,True,True,False,False,True,False,0,0
5706.3,56,99.9,True,False,True,False,False,True,False,True,1,0
490.65,24,21.1,False,False,True,False,False,True,True,False,0,0
1360.25,70,20.05,False,False,True,True,False,False,True,False,0,0
174.45,2,79.95,True,True,False,True,False,True,False,False,0,0
7379.8,68,107.15,True,False,False,True,False,True,True,True,1,0
85.0,1,85.0,True,True,False,False,False,True,False,False,0,1
1021.75,12,89.55,True,True,False,True,False,True,False,False,0,0
5029.05,63,81.55,True,False,False,False,False,True,True,False,0,0
1955.4,33,58.45,False,False,False,False,True,True,True,False,0,0
6744.2,69,95.65,True,False,False,False,False,True,True,False,0,0
4946.7,60,80.6,False,False,True,False,False,True,True,True,0,0
8248.5,72,113.1,True,False,True,False,True,True,True,True,0,0
601.6,11,58.95,False,False,False,False,False,True,False,False,0,0
19.55,1,19.55,False,False,False,False,False,False,False,False,0,0
834.1,10,86.05,True,False,False,True,False,True,False,False,0,1
597.0,13,45.55,False,False,False,True,True,True,False,True,0,1
2647.2,34,78.95,True,False,False,True,False,True,True,False,0,0
3266.0,39,86.3,True,False,False,True,False,True,True,False,0,1
6744.25,65,105.05,True,False,False,False,False,True,False,True,0,0
5265.5,50,101.9,True,False,False,True,True,True,True,False,1,0
311.6,15,19.75,False,False,False,True,False,False,False,False,0,0
7966.9,72,110.3,True,False,True,True,True,True,True,False,0,0
8220.4,72,115.6,True,False,True,False,True,True,True,True,0,0
1153.25,55,19.35,False,False,True,True,False,False,True,False,0,0
514.75,23,25.6,False,False,True,False,False,True,True,False,0,0
2596.15,32,80.35,True,False,False,True,False,True,False,False,0,1
3808.0,56,68.75,False,False,False,False,True,True,True,False,0,0
19.9,1,19.9,False,False,False,False,False,False,False,False,0,0
2708.2,38,70.6,False,False,False,True,True,False,False,True,0,0
760.05,11,70.2,True,True,False,True,False,False,False,False,0,0
49.3,1,49.3,False,True,False,True,False,True,False,True,0,0
6033.3,56,107.25,True,True,False,True,False,True,True,True,0,0
89.05,3,23.6,False,False,False,True,False,True,True,False,0,0
516.15,7,69.7,False,False,False,True,True,False,True,False,0,0
5861.75,59,99.5,True,False,True,True,False,True,True,False,0,0
445.95,7,64.3,False,False,False,True,False,False,False,True,0,0
4973.4,71,70.85,False,False,True,True,True,True,True,True,0,0
1667.25,15,101.9,True,True,False,True,True,False,True,True,0,0
5357.75,71,73.5,False,False,True,True,True,False,True,True,0,0
3527.6,35,100.25,True,True,False,False,False,True,False,False,0,1
422.6,11,40.4,False,False,False,False,False,True,False,True,0,0
1103.25,60,19.25,False,False,True,False,False,True,True,False,0,0
2754.0,47,59.6,False,False,True,True,False,False,False,True,1,0
697.25,11,64.9,False,False,False,False,False,False,False,True,0,0
5614.45,56,100.3,True,False,False,True,False,False,True,False,0,1
3204.4,28,110.85,True,True,False,False,False,True,True,True,1,0
4747.65,61,81.05,False,False,True,True,True,True,True,True,0,0
3082.1,31,98.05,True,False,False,True,True,False,True,False,0,0
597.9,9,70.5,True,True,False,True,False,True,False,False,0,0
3365.4,35,94.55,True,True,False,True,True,True,True,False,1,0
38.8,2,19.65,False,False,False,True,False,True,False,False,0,0
233.55,12,19.0,False,False,False,False,False,False,True,False,0,1
75.3,1,75.3,True,False,False,False,True,False,False,False,0,1
346.2,4,89.2,True,True,False,False,False,True,False,False,1,1
19.0,1,19.0,False,False,False,False,False,True,True,False,0,0
61.7,3,20.0,False,False,False,False,False,True,False,False,0,0
85.7,1,85.7,True,True,False,False,False,True,False,False,1,1
3342.45,52,63.25,False,False,True,True,True,True,False,False,0,0
85.1,5,20.1,False,False,False,True,False,False,True,False,0,0
7422.1,72,99.15,True,True,True,True,True,True,True,False,0,0
6668.05,71,90.4,False,True,True,True,True,False,True,True,0,0
8071.05,72,111.9,True,False,True,True,True,True,True,True,0,0
1174.8,46,24.9,False,True,False,True,False,False,True,False,0,0
5435.0,63,83.5,False,False,True,True,True,False,True,False,0,0
2438.6,30,84.3,True,False,False,True,True,True,False,False,0,0
45.6,1,45.6,False,False,False,True,False,False,False,False,0,0
713.75,12,61.65,False,False,False,False,True,True,False,True,0,1
916.15,16,54.85,False,False,True,True,True,False,False,True,0,0
237.2,4,65.55,False,False,False,True,False,False,False,True,0,0
4614.55,51,90.35,True,False,False,True,False,True,True,False,0,0
1414.45,65,20.4,False,False,True,True,False,True,True,False,0,0
1170.5,16,74.55,True,False,False,True,False,True,False,True,0,0
47.7,2,19.95,False,False,False,True,False,False,False,False,0,0
4859.25,66,74.25,True,False,False,False,False,True,True,False,0,0
4903.2,46,108.65,True,True,True,True,False,False,False,True,0,0
3608.0,32,109.55,True,False,False,False,True,True,False,True,0,0
6094.25,72,86.65,False,False,True,True,True,False,True,True,0,0
3084.9,38,81.0,False,False,True,True,True,False,True,True,0,0
2356.75,51,47.85,False,False,False,True,False,False,False,True,0,0
8306.05,72,114.55,True,False,True,True,True,False,True,True,0,0
6786.4,65,105.25,True,False,False,False,True,False,True,False,1,1
248.95,9,29.95,False,True,False,True,False,True,True,False,0,1
663.05,9,65.0,False,False,False,False,True,False,True,True,0,1
1357.1,66,20.55,False,False,True,True,False,False,False,False,0,0
4860.35,44,109.8,True,False,False,False,True,True,False,False,1,0
3418.2,50,69.5,False,False,True,True,False,False,False,True,0,0
631.4,15,48.85,False,False,False,False,False,False,False,False,0,0
186.3,8,25.25,False,False,False,True,False,True,False,False,0,0
6976.75,66,102.85,True,False,False,False,False,True,False,True,1,0
4884.85,57,87.55,True,False,False,False,True,True,False,True,0,0
522.95,7,78.55,True,False,False,False,False,True,False,False,0,0
362.6,10,34.55,False,False,False,True,False,True,True,False,1,0
5755.8,62,92.05,True,True,False,False,True,True,False,False,0,0
3355.65,40,85.05,True,True,False,True,False,True,True,False,0,0
406.95,20,19.7,False,False,True,False,False,False,False,False,0,0
137.6,7,20.0,False,False,False,False,False,False,False,False,0,1
2395.7,25,95.15,True,True,False,False,False,True,True,True,0,0
1968.1,23,84.25,True,True,False,True,False,False,True,False,0,0
6819.45,66,104.6,True,False,False,False,False,False,True,False,1,0
7943.45,72,111.65,True,True,True,False,False,False,False,True,1,0
4547.25,49,90.05,True,False,False,True,False,False,True,False,1,1
4687.9,43,110.75,True,False,False,True,False,True,True,True,1,1
2473.95,46,55.0,False,False,False,False,True,False,True,False,0,0
6562.9,72,89.85,False,False,True,True,True,False,True,True,0,0
176.3,10,20.35,False,False,False,True,False,False,False,False,0,0
2236.2,40,54.55,False,False,False,False,True,True,False,True,0,0
6985.65,65,105.5,True,True,False,False,False,True,True,False,0,1
3109.9,31,99.45,True,False,True,True,False,False,False,True,0,0
4911.35,68,70.9,False,False,True,False,True,False,True,True,0,0
5794.65,56,104.55,True,False,False,True,True,True,True,False,1,1
855.3,10,85.25,True,True,False,True,False,True,True,False,0,1
1620.2,68,25.4,False,False,True,True,False,False,True,False,0,0
2499.3,43,56.15,False,True,False,False,False,False,True,False,0,1
89.55,1,89.55,True,True,False,True,False,True,False,False,0,1
4287.2,49,89.85,True,False,False,False,False,True,False,False,1,0
394.85,15,25.25,False,True,False,False,False,True,True,False,0,0
1899.65,20,94.55,True,True,False,True,False,True,True,False,1,1
45.7,1,45.7,False,False,False,True,False,True,False,False,0,1
3442.15,50,69.65,False,True,False,True,False,True,True,True,0,0
161.5,2,89.5,True,True,False,False,False,False,False,False,1,1
1732.6,24,70.0,True,False,False,True,False,False,False,False,1,0
222.3,3,69.55,True,False,False,False,False,True,False,False,0,1
74.6,1,74.6,True,False,False,False,False,True,False,False,0,1
655.3,35,20.1,False,False,True,True,False,False,True,False,0,0
475.25,17,24.8,False,False,False,False,False,False,False,False,0,0
164.3,8,19.65,False,True,False,False,False,False,False,False,1,1
865.1,10,95.1,True,False,False,True,False,True,False,True,0,0
6132.7,68,88.85,False,False,True,True,True,True,True,True,0,0
3597.5,45,78.8,False,False,False,True,True,False,True,False,0,0
35.9,2,19.85,False,False,False,True,False,False,True,False,0,1
697.65,37,20.35,False,False,False,True,False,False,True,False,0,0
96.05,4,24.25,False,False,False,False,False,True,False,False,0,1
428.7,10,45.25,False,False,False,False,False,False,False,False,0,0
20.05,1,20.05,False,False,False,True,False,False,False,False,0,0
4459.15,65,69.55,False,False,True,True,True,True,True,False,0,0
1167.6,57,19.5,False,False,True,False,False,False,True,False,0,0
238.1,3,74.75,True,False,False,False,False,True,False,False,0,0
145.15,2,69.65,True,True,False,False,False,False,False,False,0,1
1453.1,49,30.2,False,False,False,True,False,True,False,False,0,0
191.05,4,45.65,False,False,False,False,False,False,False,False,0,1
4039.3,70,57.8,False,False,True,False,False,False,True,True,0,0
1039.45,53,19.85,False,False,False,False,False,True,True,False,0,0
1336.1,53,25.55,False,False,True,True,False,False,True,False,0,0
75.05,1,75.05,True,False,False,False,False,True,False,False,0,1
493.4,22,24.85,False,False,False,True,False,True,False,False,0,0
2550.9,52,49.15,False,True,False,True,False,True,False,False,1,1
7246.15,65,110.35,True,True,True,True,True,True,False,True,1,0
1203.95,48,24.55,False,False,False,False,False,False,False,False,0,0
62.25,2,34.7,False,True,False,False,False,True,False,False,0,1
313.6,3,107.95,True,False,False,True,False,False,False,False,0,0
3775.85,45,81.4,True,False,False,True,False,False,True,False,0,0
80.0,1,80.0,True,True,False,True,False,False,True,False,0,1
4616.05,61,73.8,False,False,True,False,False,True,True,True,0,0
195.65,3,64.4,False,False,False,True,True,True,False,True,0,0
4188.4,40,103.75,True,False,False,False,False,True,False,True,1,0
71.1,1,71.1,True,False,False,False,False,False,False,False,0,0
49.9,1,49.9,False,True,False,False,False,True,False,True,0,0
1266.4,51,24.6,False,False,False,True,False,True,False,False,0,0
91.1,2,49.25,False,True,False,True,True,True,False,False,1,1
1623.4,52,30.1,False,False,False,True,False,False,False,False,0,0
4149.45,51,83.4,True,False,False,True,False,False,False,False,0,0
20.45,1,20.45,False,False,False,True,False,True,False,False,0,0
2344.5,31,75.25,False,False,False,True,True,True,True,True,0,0
1013.05,47,20.55,False,False,False,True,False,False,False,False,0,0
270.7,3,75.1,True,False,False,False,False,True,False,False,0,1
417.0,22,20.05,False,False,False,False,False,True,False,False,1,0
20.65,1,20.65,False,False,False,False,False,True,True,False,0,0
6316.2,72,85.15,False,False,True,True,False,True,True,True,0,0
168.15,3,50.15,False,True,False,True,False,True,True,False,0,1
4018.05,47,84.95,True,False,False,True,False,True,True,False,1,0
4811.6,72,66.5,False,False,True,True,True,True,True,True,0,0
